"ID","PEN","LACT","Event","DIM","Date","Remark","R","T","B","Protocols","Technician",
      5414 ,     4 ,   2 ,LAME       , 145 ,07/10/23,LR W            ,  ,   ,  ,                ,,
      5414 ,     4 ,   2 ,OPEN       , 156 ,07/21/23,11AN2277        ,O ,15 ,C ,                ,James,
      5414 ,     4 ,   2 ,OPEN       , 205 ,09/08/23,11AN1504        ,O ,15 ,A ,                ,James,
      5414 ,     4 ,   2 ,PREG       , 230 ,10/03/23,11AN1504        ,A ,15 ,A ,                ,James,
      5414 ,     4 ,   2 ,MOVE       , 259 ,11/01/23,F004T002        ,  ,   ,  ,                ,,
      5414 ,     2 ,   2 ,ABORT      , 307 ,12/19/23,77 DAYS         ,  ,   ,  ,                ,,
      5414 ,     2 ,   2 ,LAME       , 307 ,12/19/23,RR W            ,  ,   ,  ,                ,,
      5415 ,    11 ,   3 ,FRESH      ,   0 ,08/11/23,                ,  ,   ,  ,                ,,
      5415 ,     3 ,   3 ,LAB        ,   2 ,08/13/23,PASTE E         ,  ,   ,  ,                ,,
      5415 ,     3 ,   3 ,MOVE       ,  36 ,09/16/23,F003T001        ,  ,   ,  ,                ,,
      5415 ,     1 ,   3 ,OPEN       ,  66 ,10/16/23,528J4887        ,O ,15 ,C ,                ,James,
      5415 ,     1 ,   3 ,OPEN       ,  90 ,11/09/23,528J4887        ,O ,15 ,A ,                ,James,
      5415 ,     1 ,   3 ,OPEN       , 113 ,12/02/23,29NR12241       ,O ,15 ,E ,                ,James,
      5415 ,     1 ,   3 ,PREG       , 159 ,01/17/24,29NR12241       ,P ,15 ,A ,                ,James,
      5415 ,     1 ,   3 ,LAME       , 200 ,02/27/24,LR T            ,  ,   ,  ,                ,,
      5415 ,     1 ,   3 ,MOVE       , 202 ,02/29/24,F001T005        ,  ,   ,  ,                ,,
      5416 ,     5 ,   3 ,LAB        , 187 ,07/08/23,EXT             ,  ,   ,  ,                ,,
      5416 ,     2 ,   3 ,DRY        , 290 ,10/19/23,                ,  ,   ,  ,                ,,
      5416 ,    10 ,   3 ,CUDMV      , 331 ,11/29/23,                ,  ,   ,  ,                ,,
      5416 ,    11 ,   4 ,FRESH      ,   0 ,01/03/24,                ,  ,   ,  ,                ,,
      5416 ,     3 ,   4 ,LAB        ,   8 ,01/11/24,ER              ,  ,   ,  ,                ,,
      5416 ,     3 ,   4 ,LAB        ,   8 ,01/11/24,R A             ,  ,   ,  ,                ,,
      5416 ,     3 ,   4 ,MOVE       ,  38 ,02/10/24,F003T001        ,  ,   ,  ,                ,,
      5420 ,    11 ,   3 ,FRESH      ,   0 ,07/02/23,                ,  ,   ,  ,                ,,
      5420 ,     3 ,   3 ,LAB        ,  12 ,07/14/23,EXT             ,  ,   ,  ,                ,,
      5420 ,     3 ,   3 ,MOVE       ,  18 ,07/20/23,F003T005        ,  ,   ,  ,                ,,
      5420 ,     5 ,   3 ,LAB        ,  33 ,08/04/23,ERE             ,  ,   ,  ,                ,,
      5420 ,     8 ,   3 ,MOVE       ,  46 ,08/17/23,F008T001        ,  ,   ,  ,                ,,
      5420 ,     5 ,   3 ,MOVE       ,  46 ,08/17/23,F005T008        ,  ,   ,  ,                ,,
      5420 ,     1 ,   3 ,OPEN       ,  68 ,09/08/23,528J5008        ,O ,15 ,A ,                ,James,
      5420 ,     1 ,   3 ,OPEN       ,  90 ,09/30/23,528J4887        ,O ,15 ,A ,                ,James,
      5420 ,     1 ,   3 ,OPEN       , 145 ,11/24/23,252NR12195      ,O ,15 ,A ,                ,James,
      5420 ,     1 ,   3 ,OPEN       , 161 ,12/10/23,252NR12241      ,O , 4 ,A ,                ,Relief,
      5420 ,     1 ,   3 ,OPEN       , 182 ,12/31/23,252NR12241      ,O ,15 ,A ,                ,James,
      5420 ,     1 ,   3 ,BRED       , 206 ,01/24/24,252NR12241      ,- ,15 ,A ,                ,James,
      5420 ,     7 ,   3 ,MOVE       , 209 ,01/27/24,F007T015        ,  ,   ,  ,                ,,
      5420 ,     1 ,   3 ,MAST       , 209 ,01/27/24,                ,  ,   ,  ,                ,,
      5420 ,    15 ,   3 ,SOLD       , 214 ,02/01/24,MASTITS         ,  ,   ,  ,                ,,
      5422 ,     1 ,   3 ,DRY        , 314 ,09/14/23,                ,  ,   ,  ,                ,,
      5422 ,    10 ,   3 ,CUDMV      , 342 ,10/12/23,                ,  ,   ,  ,                ,,
      5423 ,     1 ,   3 ,DRY        , 245 ,07/21/23,                ,  ,   ,  ,                ,,
      5423 ,    10 ,   3 ,CUDMV      , 328 ,10/12/23,                ,  ,   ,  ,                ,,
      5423 ,    11 ,   4 ,FRESH      ,   0 ,11/04/23,                ,  ,   ,  ,                ,,
      5423 ,     3 ,   4 ,LAB        ,  20 ,11/24/23,P               ,  ,   ,  ,                ,,
      5423 ,     3 ,   4 ,MOVE       ,  49 ,12/23/23,F003T004        ,  ,   ,  ,                ,,
      5423 ,     4 ,   4 ,MOVE       , 117 ,02/29/24,F004T005        ,  ,   ,  ,                ,,
      5425 ,     1 ,   3 ,MOVE       , 240 ,08/25/23,F001T050        ,  ,   ,  ,                ,,
      5425 ,    50 ,   3 ,MOVE       , 240 ,08/25/23,F050T001        ,  ,   ,  ,                ,,
      5425 ,     1 ,   3 ,LAB        , 241 ,08/26/23,ERE             ,  ,   ,  ,                ,,
      5425 ,     1 ,   3 ,LAB        , 310 ,11/03/23,ERE             ,  ,   ,  ,                ,,
      5425 ,     1 ,   3 ,DRY        , 379 ,01/11/24,                ,  ,   ,  ,                ,,
      5425 ,    10 ,   3 ,CUDMV      , 406 ,02/07/24,                ,  ,   ,  ,                ,,
      5425 ,    11 ,   4 ,FRESH      ,   0 ,02/09/24,                ,  ,   ,  ,                ,,
      5433 ,     2 ,   3 ,OPEN       , 107 ,07/01/23,11AN1497        ,O ,15 ,C ,                ,James,
      5433 ,     2 ,   3 ,OPEN       , 129 ,07/23/23,11AN2277        ,O ,15 ,C ,                ,James,
      5433 ,     2 ,   3 ,OPEN       , 152 ,08/15/23,11AN2277        ,O ,15 ,A ,                ,James,
      5433 ,     2 ,   3 ,PREG       , 172 ,09/04/23,ANGUS           ,P ,15 ,A ,                ,James,
      5442 ,    11 ,   2 ,FRESH      ,   0 ,09/04/23,                ,  ,   ,  ,                ,,
      5442 ,     3 ,   2 ,MOVE       ,  37 ,10/11/23,F003T001        ,  ,   ,  ,                ,,
      5442 ,     1 ,   2 ,PREG       ,  62 ,11/05/23,11AN1504        ,P ,15 ,L ,                ,James,
      5443 ,    50 ,   3 ,MOVE       , 211 ,08/25/23,F050T001        ,  ,   ,  ,                ,,
      5443 ,     1 ,   3 ,MOVE       , 211 ,08/25/23,F001T050        ,  ,   ,  ,                ,,
      5443 ,     1 ,   3 ,LAB        , 212 ,08/26/23,ERE             ,  ,   ,  ,                ,,
      5443 ,     1 ,   3 ,DRY        , 330 ,12/22/23,                ,  ,   ,  ,                ,,
      5443 ,    10 ,   3 ,CUDMV      , 377 ,02/07/24,                ,  ,   ,  ,                ,,
      5443 ,    11 ,   4 ,FRESH      ,   0 ,02/28/24,                ,  ,   ,  ,                ,,
      5444 ,     4 ,   3 ,DRY        , 269 ,08/24/23,                ,  ,   ,  ,                ,,
      5444 ,    10 ,   3 ,ILL        , 290 ,09/14/23,MASTITS         ,  ,   ,  ,                ,,
      5444 ,    10 ,   3 ,CUDMV      , 303 ,09/27/23,                ,  ,   ,  ,                ,,
      5444 ,    11 ,   4 ,FRESH      ,   0 ,10/21/23,                ,  ,   ,  ,                ,,
      5444 ,     3 ,   4 ,MOVE       ,  45 ,12/05/23,F003T004        ,  ,   ,  ,                ,,
      5444 ,     4 ,   4 ,LAB        ,  54 ,12/14/23,ER              ,  ,   ,  ,                ,,
      5444 ,     4 ,   4 ,OPEN       ,  55 ,12/15/23,252NR12241      ,O ,15 ,A ,                ,James,
      5444 ,     4 ,   4 ,OPEN       ,  76 ,01/05/24,252NR12241      ,O ,15 ,C ,                ,James,
      5444 ,     4 ,   4 ,LAME       ,  94 ,01/23/24,LR W            ,  ,   ,  ,                ,,
      5444 ,     4 ,   4 ,BRED       , 102 ,01/31/24,252NR12241      ,- ,15 ,A ,                ,James,
      5446 ,     1 ,   3 ,LAME       , 258 ,07/17/23,RR W            ,  ,   ,  ,                ,,
      5446 ,     1 ,   3 ,DRY        , 325 ,09/22/23,                ,  ,   ,  ,                ,,
      5446 ,    10 ,   4 ,FRESH      ,   0 ,10/14/23,                ,  ,   ,  ,                ,,
      5446 ,     3 ,   4 ,LAME       ,   9 ,10/23/23,RR T            ,  ,   ,  ,                ,,
      5446 ,     3 ,   4 ,LAB        ,  15 ,10/29/23,ERE             ,  ,   ,  ,                ,,
      5446 ,     3 ,   4 ,LAME       ,  16 ,10/30/23,RR T            ,  ,   ,  ,                ,,
      5446 ,     3 ,   4 ,LAB        ,  26 ,11/09/23,A               ,  ,   ,  ,                ,,
      5446 ,     3 ,   4 ,LAB        ,  32 ,11/15/23,ER              ,  ,   ,  ,                ,,
      5446 ,     3 ,   4 ,MOVE       ,  40 ,11/23/23,F003T001        ,  ,   ,  ,                ,,
      5446 ,     1 ,   4 ,OPEN       ,  66 ,12/19/23,252NR12241      ,O ,15 ,L ,                ,James,
      5446 ,     1 ,   4 ,LAME       ,  73 ,12/26/23,RR W            ,  ,   ,  ,                ,,
      5446 ,     1 ,   4 ,LAME       ,  93 ,01/15/24,RR T            ,  ,   ,  ,                ,,
      5446 ,     1 ,   4 ,BRED       , 115 ,02/06/24,252NR12241      ,- ,15 ,A ,                ,James,
      5449 ,     2 ,   3 ,DRY        , 346 ,11/30/23,                ,  ,   ,  ,                ,,
      5449 ,    10 ,   3 ,CUDMV      , 380 ,01/03/24,                ,  ,   ,  ,                ,,
      5449 ,    11 ,   4 ,FRESH      ,   0 ,01/23/24,                ,  ,   ,  ,                ,,
      5449 ,     3 ,   4 ,LAME       ,  20 ,02/12/24,LR              ,  ,   ,  ,                ,,
      5452 ,     4 ,   3 ,LAB        , 294 ,09/18/23,ERE             ,  ,   ,  ,                ,,
      5452 ,     4 ,   3 ,DRY        , 298 ,09/22/23,                ,  ,   ,  ,                ,,
      5452 ,    10 ,   3 ,CUDMV      , 331 ,10/25/23,                ,  ,   ,  ,                ,,
      5452 ,    11 ,   4 ,FRESH      ,   0 ,11/28/23,                ,  ,   ,  ,                ,,
      5452 ,     3 ,   4 ,LAB        ,   1 ,11/29/23,R               ,  ,   ,  ,                ,,
      5452 ,     3 ,   4 ,LAB        ,   5 ,12/03/23,A               ,  ,   ,  ,                ,,
      5452 ,     3 ,   4 ,LAB        ,   9 ,12/07/23,P               ,  ,   ,  ,                ,,
      5452 ,     3 ,   4 ,LAB        ,  16 ,12/14/23,ER              ,  ,   ,  ,                ,,
      5452 ,     3 ,   4 ,MOVE       ,  41 ,01/08/24,F003T002        ,  ,   ,  ,                ,,
      5452 ,     2 ,   4 ,OPEN       ,  51 ,01/18/24,252NR12241      ,O ,15 ,A ,                ,James,
      5452 ,     2 ,   4 ,BRED       ,  71 ,02/07/24,252NR12241      ,R , 4 ,A ,                ,Relief,
      5452 ,     2 ,   4 ,BRED       ,  72 ,02/08/24,252NR12241      ,- , 4 ,A ,                ,Relief,
      5455 ,     4 ,   3 ,DRY        , 288 ,12/07/23,                ,  ,   ,  ,                ,,
      5455 ,    10 ,   3 ,CUDMV      , 315 ,01/03/24,                ,  ,   ,  ,                ,,
      5455 ,    11 ,   4 ,FRESH      ,   0 ,02/01/24,                ,  ,   ,  ,                ,,
      5457 ,     2 ,   2 ,OPEN       , 111 ,07/06/23,11AN2277        ,O ,15 ,A ,                ,James,
      5457 ,     2 ,   2 ,OPEN       , 173 ,09/06/23,11AN1504        ,O ,15 ,A ,                ,James,
      5457 ,     2 ,   2 ,PREG       , 201 ,10/04/23,11AN1504        ,P ,15 ,A ,                ,James,
      5457 ,     2 ,   2 ,LAME       , 249 ,11/21/23,LR              ,  ,   ,  ,                ,,
      5459 ,     1 ,   3 ,DRY        , 301 ,09/28/23,                ,  ,   ,  ,                ,,
      5459 ,    10 ,   3 ,CUDMV      , 328 ,10/25/23,                ,  ,   ,  ,                ,,
      5459 ,    11 ,   4 ,FRESH      ,   0 ,11/22/23,                ,  ,   ,  ,                ,,
      5459 ,     3 ,   4 ,LAB        ,   1 ,11/23/23,R               ,  ,   ,  ,                ,,
      5459 ,     3 ,   4 ,LAB        ,   1 ,11/23/23,PASTE           ,  ,   ,  ,                ,,
      5459 ,     3 ,   4 ,LAB        ,   2 ,11/24/23,P               ,  ,   ,  ,                ,,
      5459 ,     3 ,   4 ,MOVE       ,  42 ,01/03/24,F003T002        ,  ,   ,  ,                ,,
      5459 ,     2 ,   4 ,PREG       ,  53 ,01/14/24,252NR12241      ,P , 4 ,A ,                ,Relief,
      5462 ,     2 ,   3 ,OPEN       ,  53 ,07/06/23,11AN2277        ,O ,15 ,A ,                ,James,
      5462 ,     9 ,   3 ,MOVE       ,  72 ,07/25/23,F009T005        ,  ,   ,  ,                ,,
      5462 ,     2 ,   3 ,MOVE       ,  72 ,07/25/23,F002T009        ,  ,   ,  ,                ,,
      5462 ,     5 ,   3 ,OPEN       ,  75 ,07/28/23,29NR12222       ,O ,15 ,A ,                ,James,
      5462 ,     5 ,   3 ,LAME       ,  78 ,07/31/23,LR A            ,  ,   ,  ,                ,,
      5462 ,     2 ,   3 ,OPEN       ,  94 ,08/16/23,11AN2277        ,O ,15 ,A ,                ,James,
      5462 ,    50 ,   3 ,MOVE       , 103 ,08/25/23,F050T002        ,  ,   ,  ,                ,,
      5462 ,     2 ,   3 ,MOVE       , 103 ,08/25/23,F002T050        ,  ,   ,  ,                ,,
      5462 ,     2 ,   3 ,LAB        , 106 ,08/28/23,ERE             ,  ,   ,  ,                ,,
      5462 ,     2 ,   3 ,OPEN       , 117 ,09/08/23,11AN1504        ,O ,15 ,A ,                ,James,
      5462 ,     2 ,   3 ,MAST       , 127 ,09/18/23,LRLFRF          ,  ,   ,  ,                ,,
      5462 ,     7 ,   3 ,LAB        , 136 ,09/27/23,ERE             ,  ,   ,  ,                ,,
      5462 ,     7 ,   3 ,OPEN       , 139 ,09/30/23,11AN1504        ,O ,15 ,A ,                ,James,
      5462 ,     7 ,   3 ,MOVE       , 141 ,10/02/23,F007T005        ,  ,   ,  ,                ,,
      5462 ,     5 ,   3 ,OPEN       , 161 ,10/22/23,11AN1504        ,O ,15 ,A ,                ,James,
      5462 ,     5 ,   3 ,MOVE       , 181 ,11/11/23,F005T002        ,  ,   ,  ,                ,,
      5462 ,     2 ,   3 ,OPEN       , 183 ,11/13/23,BULL            ,O , 0 ,S ,                ,Tech# 0,
      5462 ,     2 ,   3 ,LAB        , 201 ,12/01/23,MASTALER        ,  ,   ,  ,                ,,
      5462 ,     2 ,   3 ,OPEN       , 207 ,12/07/23,29NR12241       ,O ,15 ,E ,                ,James,
      5462 ,     2 ,   3 ,OPEN       , 230 ,12/30/23,252NR12241      ,O ,15 ,E ,                ,James,
      5462 ,     2 ,   3 ,OPEN       , 253 ,01/22/24,252NR12241      ,O ,15 ,L ,                ,James,
      5462 ,     2 ,   3 ,BRED       , 274 ,02/12/24,252NR12241      ,- ,15 ,C ,                ,James,
      5462 ,     2 ,   3 ,MOVE       , 291 ,02/29/24,F002T005        ,  ,   ,  ,                ,,
      5464 ,    11 ,   3 ,FRESH      ,   0 ,08/26/23,                ,  ,   ,  ,                ,,
      5464 ,     3 ,   3 ,MAST       ,   3 ,08/29/23,BLOOD           ,  ,   ,  ,                ,,
      5464 ,     5 ,   3 ,MOVE       ,   6 ,09/01/23,F005T003        ,  ,   ,  ,                ,,
      5464 ,     7 ,   3 ,MOVE       ,   6 ,09/01/23,F007T005        ,  ,   ,  ,                ,,
      5464 ,     5 ,   3 ,LAB        ,  14 ,09/09/23,ERE             ,  ,   ,  ,                ,,
      5464 ,     5 ,   3 ,OPEN       ,  93 ,11/27/23,29NR12241       ,O ,15 ,A ,                ,James,
      5464 ,     5 ,   3 ,BRED       , 116 ,12/20/23,29NR12241       ,- ,15 ,L ,                ,James,
      5464 ,     7 ,   3 ,MAST       , 138 ,01/11/24,RF RR           ,  ,   ,  ,                ,,
      5464 ,     7 ,   3 ,SOLD       , 139 ,01/12/24,INJURY          ,  ,   ,  ,                ,,
      5470 ,     4 ,   3 ,DRY        , 297 ,09/21/23,                ,  ,   ,  ,                ,,
      5470 ,    10 ,   3 ,CUDMV      , 325 ,10/19/23,                ,  ,   ,  ,                ,,
      5470 ,    11 ,   4 ,FRESH      ,   0 ,11/21/23,                ,  ,   ,  ,                ,,
      5470 ,     3 ,   4 ,LAB        ,  23 ,12/14/23,ER              ,  ,   ,  ,                ,,
      5470 ,     3 ,   4 ,MOVE       ,  43 ,01/03/24,F003T002        ,  ,   ,  ,                ,,
      5470 ,     2 ,   4 ,OPEN       ,  54 ,01/14/24,252NR12241      ,O , 4 ,A ,                ,Relief,
      5470 ,     2 ,   4 ,BRED       ,  92 ,02/21/24,252NR12241      ,- ,15 ,C ,                ,James,
      5473 ,    11 ,   3 ,FRESH      ,   0 ,08/07/23,                ,  ,   ,  ,                ,,
      5473 ,     3 ,   3 ,MOVE       ,  39 ,09/15/23,F003T001        ,  ,   ,  ,                ,,
      5473 ,     1 ,   3 ,PREG       ,  58 ,10/04/23,528J4887        ,P ,15 ,A ,                ,James,
      5476 ,     1 ,   3 ,OPEN       , 218 ,08/02/23,11AN2277        ,O ,15 ,A ,                ,James,
      5476 ,     1 ,   3 ,OPEN       , 240 ,08/24/23,11AN2277        ,O ,15 ,A ,                ,James,
      5476 ,     1 ,   3 ,OPEN       , 263 ,09/16/23,11AN1504        ,O ,15 ,A ,                ,James,
      5476 ,     1 ,   3 ,MOVE       , 302 ,10/25/23,F001T002        ,  ,   ,  ,                ,,
      5476 ,     2 ,   3 ,LAME       , 329 ,11/21/23,RR A            ,  ,   ,  ,                ,,
      5477 ,     4 ,   2 ,LAME       , 206 ,08/14/23,RR LR           ,  ,   ,  ,                ,,
      5477 ,     4 ,   2 ,LAB        , 241 ,09/18/23,ERE             ,  ,   ,  ,                ,,
      5477 ,     4 ,   2 ,LAME       , 262 ,10/09/23,LR A            ,  ,   ,  ,                ,,
      5477 ,     4 ,   2 ,DRY        , 286 ,11/02/23,                ,  ,   ,  ,                ,,
      5477 ,     4 ,   2 ,CUDMV      , 341 ,12/27/23,                ,  ,   ,  ,                ,,
      5477 ,    11 ,   3 ,FRESH      ,   0 ,01/27/24,                ,  ,   ,  ,                ,,
      5477 ,     3 ,   3 ,LAB        ,   2 ,01/29/24,PASTE           ,  ,   ,  ,                ,,
      5477 ,     3 ,   3 ,LAB        ,   3 ,01/30/24,RA              ,  ,   ,  ,                ,,
      5477 ,     3 ,   3 ,LAB        ,   7 ,02/03/24,RA              ,  ,   ,  ,                ,,
      5477 ,     3 ,   3 ,LAB        ,   8 ,02/04/24,RA              ,  ,   ,  ,                ,,
      5477 ,     3 ,   3 ,LAB        ,  12 ,02/08/24,ER              ,  ,   ,  ,                ,,
      5477 ,     3 ,   3 ,LAB        ,  13 ,02/09/24,MASTALER        ,  ,   ,  ,                ,,
      5481 ,     1 ,   3 ,OPEN       , 223 ,07/23/23,11AN2277        ,O ,15 ,A ,                ,James,
      5481 ,     1 ,   3 ,OPEN       , 247 ,08/16/23,11AN2277        ,O ,15 ,A ,                ,James,
      5481 ,     1 ,   3 ,OPEN       , 270 ,09/08/23,11AN1504        ,O ,15 ,A ,                ,James,
      5481 ,     1 ,   3 ,MOVE       , 317 ,10/25/23,F001T002        ,  ,   ,  ,                ,,
      5481 ,     2 ,   3 ,OPEN       , 338 ,11/15/23,BULL            ,O , 0 ,S ,                ,Tech# 0,
      5481 ,     2 ,   3 ,OPEN       , 363 ,12/10/23,252NR12241      ,O , 4 ,A ,                ,Relief,
